Gene Name;"""Replicate 1, Medium channel SILAC, time 0""";"""Replicate 1, Medium channel SILAC, Mock-stimulus, time 0.5h""";"""Replicate 1, Medium channel SILAC, Mock-stimulus, time 1h""";"""Replicate 1, Medium channel SILAC, Mock-stimulus, time 2h""";"""Replicate 1, Medium channel SILAC, Mock-stimulus, time 3h""";"""Replicate 1, Medium channel SILAC, Mock-stimulus, time 4h""";"""Replicate 1, Medium channel SILAC, Mock-stimulus, time 5h""";"""Replicate 1, Medium channel SILAC, Mock-stimulus, time 6h""";"""Replicate 1, Medium channel SILAC, Mock-stimulus, time 9h""";"""Replicate 1, Medium channel SILAC, Mock-stimulus, time 12h""";"""Replicate 1, Medium channel SILAC, Mock-stimulus, time 24h""";"""Replicate 1, Medium channel SILAC, LPS-stimulus, time 0.5h""";"""Replicate 1, Medium channel SILAC, LPS-stimulus, time 1h""";"""Replicate 1, Medium channel SILAC, LPS-stimulus, time 2h""";"""Replicate 1, Medium channel SILAC, LPS-stimulus, time 3h""";"""Replicate 1, Medium channel SILAC, LPS-stimulus, time 4h""";"""Replicate 1, Medium channel SILAC, LPS-stimulus, time 5h""";"""Replicate 1, Medium channel SILAC, LPS-stimulus, time 6h""";"""Replicate 1, Medium channel SILAC, LPS-stimulus, time 9h""";"""Replicate 1, Medium channel SILAC, LPS-stimulus, time 12h""";"""Replicate 1, Medium channel SILAC, LPS-stimulus, time 24h""";"""Replicate 2, Medium channel SILAC, time 0""";"""Replicate 2, Medium channel SILAC, Mock-stimulus, time 0.5h""";"""Replicate 2, Medium channel SILAC, Mock-stimulus, time 1h""";"""Replicate 2, Medium channel SILAC, Mock-stimulus, time 2h""";"""Replicate 2, Medium channel SILAC, Mock-stimulus, time 3h""";"""Replicate 2, Medium channel SILAC, Mock-stimulus, time 4h""";"""Replicate 2, Medium channel SILAC, Mock-stimulus, time 5h""";"""Replicate 2, Medium channel SILAC, Mock-stimulus, time 6h""";"""Replicate 2, Medium channel SILAC, Mock-stimulus, time 9h""";"""Replicate 2, Medium channel SILAC, Mock-stimulus, time 12h""";"""Replicate 2, Medium channel SILAC, Mock-stimulus, time 24h""";"""Replicate 2, Medium channel SILAC, LPS-stimulus, time 0.5h""";"""Replicate 2, Medium channel SILAC, LPS-stimulus, time 1h""";"""Replicate 2, Medium channel SILAC, LPS-stimulus, time 2h""";"""Replicate 2, Medium channel SILAC, LPS-stimulus, time 3h""";"""Replicate 2, Medium channel SILAC, LPS-stimulus, time 4h""";"""Replicate 2, Medium channel SILAC, LPS-stimulus, time 5h""";"""Replicate 2, Medium channel SILAC, LPS-stimulus, time 6h""";"""Replicate 2, Medium channel SILAC, LPS-stimulus, time 9h""";"""Replicate 2, Medium channel SILAC, LPS-stimulus, time 12h""";"""Replicate 2, Medium channel SILAC, LPS-stimulus, time 24h""";"""Replicate 1, Heavy channel SILAC, time 0""";"""Replicate 1, Heavy channel SILAC, Mock-stimulus, time 0.5h""";"""Replicate 1, Heavy channel SILAC, Mock-stimulus, time 1h""";"""Replicate 1, Heavy channel SILAC, Mock-stimulus, time 2h""";"""Replicate 1, Heavy channel SILAC, Mock-stimulus, time 3h""";"""Replicate 1, Heavy channel SILAC, Mock-stimulus, time 4h""";"""Replicate 1, Heavy channel SILAC, Mock-stimulus, time 5h""";"""Replicate 1, Heavy channel SILAC, Mock-stimulus, time 6h""";"""Replicate 1, Heavy channel SILAC, Mock-stimulus, time 9h""";"""Replicate 1, Heavy channel SILAC, Mock-stimulus, time 12h""";"""Replicate 1, Heavy channel SILAC, Mock-stimulus, time 24h""";"""Replicate 1, Heavy channel SILAC, LPS-stimulus, time 0.5h""";"""Replicate 1, Heavy channel SILAC, LPS-stimulus, time 1h""";"""Replicate 1, Heavy channel SILAC, LPS-stimulus, time 2h""";"""Replicate 1, Heavy channel SILAC, LPS-stimulus, time 3h""";"""Replicate 1, Heavy channel SILAC, LPS-stimulus, time 4h""";"""Replicate 1, Heavy channel SILAC, LPS-stimulus, time 5h""";"""Replicate 1, Heavy channel SILAC, LPS-stimulus, time 6h""";"""Replicate 1, Heavy channel SILAC, LPS-stimulus, time 9h""";"""Replicate 1, Heavy channel SILAC, LPS-stimulus, time 12h""";"""Replicate 1, Heavy channel SILAC, LPS-stimulus, time 24h""";"""Replicate 2, Heavy channel SILAC, time 0""";"""Replicate 2, Heavy channel SILAC, Mock-stimulus, time 0.5h""";"""Replicate 2, Heavy channel SILAC, Mock-stimulus, time 1h""";"""Replicate 2, Heavy channel SILAC, Mock-stimulus, time 2h""";"""Replicate 2, Heavy channel SILAC, Mock-stimulus, time 3h""";"""Replicate 2, Heavy channel SILAC, Mock-stimulus, time 4h""";"""Replicate 2, Heavy channel SILAC, Mock-stimulus, time 5h""";"""Replicate 2, Heavy channel SILAC, Mock-stimulus, time 6h""";"""Replicate 2, Heavy channel SILAC, Mock-stimulus, time 9h""";"""Replicate 2, Heavy channel SILAC, Mock-stimulus, time 12h""";"""Replicate 2, Heavy channel SILAC, Mock-stimulus, time 24h""";"""Replicate 2, Heavy channel SILAC, LPS-stimulus, time 0.5h""";"""Replicate 2, Heavy channel SILAC, LPS-stimulus, time 1h""";"""Replicate 2, Heavy channel SILAC, LPS-stimulus, time 2h""";"""Replicate 2, Heavy channel SILAC, LPS-stimulus, time 3h""";"""Replicate 2, Heavy channel SILAC, LPS-stimulus, time 4h""";"""Replicate 2, Heavy channel SILAC, LPS-stimulus, time 5h""";"""Replicate 2, Heavy channel SILAC, LPS-stimulus, time 6h""";"""Replicate 2, Heavy channel SILAC, LPS-stimulus, time 9h""";"""Replicate 2, Heavy channel SILAC, LPS-stimulus, time 12h""";"""Replicate 2, Heavy channel SILAC, LPS-stimulus, time 24h""";"""Replicate 1, Unlabeled, Baseline, AspN Peptide Library Protocol""";"""Replicate 2, Unlabeled, Baseline, AspN Peptide Library Protocol""";"""Replicate 1, Unlabeled, Baseline, LysN Peptide Library Protocol""";"""Replicate 2, Unlabeled, Baseline, LysN Peptide Library Protocol"""
"""Cox6b1""";1857.053697;1949.46368;1989.320082;2209.876281;2244.97688;2263.13388;2312.362988;2254.784638;2102.505596;2139.000466;2360.735232;2552.858616;2429.088886;2188.485107;2194.623752;1995.302503;2076.344631;2063.08301;1789.46675;1717.952876;1472.856916;1553.378735;1784.345293;1836.400943;1985.712175;1817.821075;1926.244206;1826.189975;2001.331885;2024.252376;1978.598981;1982.896087;1920.156839;2208.272714;1917.697803;1842.378802;1903.586306;1623.870005;1845.564279;1637.391875;1432.004;1279.637174;175.8249258;114.2051078;101.4658605;152.8379084;102.5401128;122.5669446;174.5899738;183.3818025;202.6537941;308.2578026;606.8411183;160.1678939;156.7151855;172.3015273;145.68233;136.0884057;163.5306156;187.0680862;218.6629924;289.9455424;386.4060162;118.7924431;131.7696591;125.0766106;88.91974962;151.9633497;108.3661754;118.0026378;136.5536151;202.0652867;242.3232621;600.4987486;138.578213;137.4629364;119.7389015;97.96174362;113.6204069;132.0056871;166.4533098;169.7986745;218.4505087;349.2167348;2022.783391;2101.361754;3236.106075;2932.89191
"""Setd3""";4.383738931;4.95798246;5.024128978;4.688300669;4.912476011;5.396677264;0.0;4.711028985;4.289077698;0.0;0.0;4.93885489;4.758946628;4.996064899;5.632881478;4.841143399;4.994884255;4.0620112;4.982484812;3.984917594;3.015329947;5.647016147;5.88305596;5.77640611;5.136868778;5.334345034;5.272751497;5.190508107;5.056929062;4.940265336;4.459210302;0.0;5.05155904;5.422450942;5.71019968;5.765894599;5.52673401;5.221130503;5.509757384;5.084651426;4.860709774;3.756769225;0.317605063;0.287808343;0.63244902;0.33171881;1.178676484;0.647582108;0.0;0.683555109;0.613243146;0.0;0.0;0.589942355;0.371176756;0.269570519;0.517717929;0.760113783;0.351605805;0.73082239;0.740077231;0.964561482;1.927703067;1.04691042;0.158604241;0.597302147;0.0;1.502997969;0.494255524;0.643543835;0.436560646;1.462530202;1.193165323;0.0;0.319682829;0.286517228;1.052688521;0.480355797;1.447156916;0.54361628;0.403869245;0.711972417;0.916284554;2.183256101;0.0;0.0;7.771533421;7.711744773
"""Upf1""";70.42366991;73.71380995;72.70687698;69.15054913;68.34800132;72.99941086;70.86805547;67.02684522;65.61017952;62.13401489;47.66597024;73.34768099;69.07043511;71.53754184;78.69106462;66.07231935;76.85324571;70.39603793;69.55817252;67.50592021;45.15059511;84.86784598;83.70393455;79.37092642;79.94059411;79.46228586;70.7420998;76.67031108;82.0018145;72.22847928;64.48184515;49.71447966;77.01942024;76.44193355;77.17459287;77.90385269;79.18031571;81.15621855;84.03982967;71.20978516;66.88167925;52.43752949;12.26844512;14.83707469;11.90763938;16.01480666;13.55433082;14.52710111;18.36754288;14.4613506;17.95314146;21.32558635;26.80714482;14.6913889;14.38821818;15.5883037;17.07909301;18.82805766;20.36160342;15.73034757;19.79796624;21.12235251;35.93109884;13.14218368;18.62814918;12.98135331;16.13698366;15.5427279;19.72923127;19.04047301;12.13496019;18.88931889;18.93605508;27.69691248;10.99083766;13.6583974;12.84828206;18.4311003;20.90549114;16.27359435;14.08187305;24.85831657;20.11240566;38.62372426;50.91464151;53.28825927;75.09872566;69.84643005
"""Emg1""";7.597363086;8.742945502;7.514728979;8.136266704;0.0;9.378384322;7.672788452;7.3483725;6.121570811;6.101094118;4.371549205;8.491384038;8.439103039;7.573461825;7.300026924;6.454258832;7.274451399;6.735580302;5.391801448;4.99677803;0.0;8.080809642;0.0;8.62244525;8.646678461;8.69201593;8.215720027;7.355104255;7.652188573;6.758772521;6.384542251;5.71861472;9.464046143;9.883672448;8.444923863;8.522129536;7.989381854;7.300016567;6.857451951;6.137266521;0.0;3.811025799;1.607130557;1.13841431;1.160292007;1.134966063;0.0;2.675005741;2.452494764;1.052875802;1.488209075;2.019934484;3.855477358;1.264067007;1.47772475;1.097083233;0.933654772;1.253451222;1.645800416;1.243156088;1.490253812;1.774979784;0.0;1.69448077;0.0;1.916068445;1.392407101;2.152110387;2.134381016;2.505160135;2.237096123;2.204454639;2.474789058;6.605280768;1.831778084;1.777686291;2.280244878;2.208934697;1.641918553;2.378630785;1.801890337;1.67858656;0.0;2.470544818;0.0;0.0;3.047380608;4.177701105
"""Usp25;AK030906""";5.300909023;6.193908251;5.380746226;5.64822941;4.923861896;3.946879488;4.892078117;3.765477055;5.1498028;4.811073609;3.548426915;5.235609554;6.058552808;5.864483603;4.605149083;4.826889187;5.190706879;4.221792833;5.67366814;5.395353089;4.777896718;3.652265744;3.871679435;3.9203223;3.601224883;2.770274716;3.004101405;2.258626454;3.255132065;3.22998174;2.290015471;1.729940946;3.436878523;3.740376065;3.441069085;3.362589908;3.4583854;3.161113064;3.56464774;3.702144979;1.931654699;1.780046741;2.029138441;0.90019965;1.271029503;1.18222938;1.998055782;2.911169746;3.045064883;1.398597907;3.769249488;2.217461327;2.210627402;1.293794074;3.57646638;0.963150747;1.129878736;1.379508025;2.769607236;2.65547358;5.096309909;5.746388258;9.522929227;0.631500925;1.936435789;2.583589942;1.456422065;3.166673511;1.468950331;1.354957478;1.084698492;2.677608578;1.367811042;1.599235952;6.69091477;17.23018121;0.996988938;1.759039389;0.937840819;3.949172253;1.866301319;3.006208815;3.193718771;4.051159917;0.0;0.0;0.0;0.0
"""Coro1c""";1022.841634;962.0441919;963.714608;959.7850056;929.2857135;968.731749;921.2922281;947.540178;951.4976961;948.1590704;902.2743638;939.7236376;937.7171949;987.4736353;981.8162998;946.2391214;919.6799646;971.4851445;934.0363472;910.91613;859.7024865;952.8746571;890.0952253;961.5281001;867.5897368;888.7747583;887.3129891;908.0681432;905.811361;932.8204537;943.7989505;817.8348298;886.4682945;908.0267483;901.2008346;909.8937278;890.081342;903.5409302;866.9730753;895.4342121;951.1069726;833.8077168;76.02636031;85.73626776;69.14692994;67.30070099;91.13505296;106.8505888;89.99598933;107.8901508;131.3710559;159.4656691;240.5303137;76.18144025;68.37531185;79.55840661;83.49682121;112.5330555;78.9875662;74.33991501;89.45467424;97.49203768;195.2711159;58.34821246;67.5959715;78.43304486;53.67630393;58.80665551;56.93123081;60.53636949;82.59285875;98.82219931;128.4411117;225.4119251;57.34500516;74.10182165;56.23676396;55.49495412;55.23645867;79.02749379;68.95782969;91.36654233;78.16357898;184.8457741;0.0;0.0;909.4259947;776.2673237
"""Smpdl3b""";38.5630169;41.19811926;36.54760797;45.9149844;47.38304454;51.8453454;55.22262669;49.06919395;54.31838371;56.58712656;60.15322432;50.31209674;49.9592634;49.00831142;49.80689304;42.31009771;43.70829418;43.56901117;38.86197969;41.48883848;36.53514877;28.17477103;32.42462783;29.77430784;27.20388679;34.39978743;28.77250455;34.77674964;38.71157957;35.31463438;28.61962249;36.96718682;30.22934837;32.43423274;38.95651468;26.92997924;30.71469792;30.10624972;34.88404325;38.14741241;33.09046313;27.23345716;6.323935849;8.152300056;10.79761031;7.025846498;7.707324912;8.63915149;15.11804204;6.740643596;7.83734059;13.67681615;11.37087578;8.924738699;6.956178364;9.130189073;7.89117595;9.452200711;11.47530016;9.923134507;12.14489775;16.96584696;33.90390387;3.683873453;6.624694596;7.314889097;7.544417383;5.613946089;7.491070839;5.83962605;4.116704546;5.882523335;7.802333277;11.24083207;20.14496782;10.50605087;8.543407432;6.612062162;5.492164822;6.197006033;5.139761764;7.401362269;8.832893751;25.36999453;0.0;0.0;0.0;0.0
"""Drap1""";35.56488108;40.63351693;37.89051576;33.31584927;37.32445389;31.79537677;46.52236295;40.71649469;31.20832333;27.73970898;17.26553186;34.5770597;34.58740147;36.64786587;36.23634721;36.20894186;32.48491469;37.74580086;31.19039704;32.32884168;27.85685893;31.89763307;27.60632902;23.96596949;24.60401446;23.95274567;24.30353039;19.59088262;24.94359471;23.62798992;18.66724781;12.90866444;23.27001624;26.40699935;24.16342277;27.71439046;29.54980965;0.0;24.17874416;24.55171005;22.88386704;18.26197646;2.962974576;3.569292479;3.054998443;1.543172134;1.418573134;5.019502119;2.491061522;3.404898378;2.465499238;5.274090753;6.322198197;6.084734503;2.590941116;1.131586983;1.384027151;1.851231105;4.295690158;7.265400366;7.015752061;6.686654218;16.58156113;1.906749877;3.529348778;0.0;1.608479614;1.602386733;1.155976183;2.192081888;2.157787048;2.486734054;2.994925505;4.488781186;0.0;1.124222835;1.769829878;2.053832359;2.34711601;0.0;2.098955437;3.256786788;4.811900195;9.843666025;0.0;0.0;23.29028847;0.0
"""Cyb5""";789.5384558;802.1318142;849.0869025;1093.513554;974.3635136;1073.582208;957.2155424;924.3093003;1041.166031;948.2234735;957.5151998;1020.350387;1032.501948;1091.378721;1031.424304;900.2850899;910.0486482;884.0170683;902.5426168;839.3277508;692.3778686;768.3750332;940.1589065;879.387458;975.3800486;998.9511489;931.1094847;952.4023018;911.9023699;888.2063883;765.2160413;929.1946835;1111.729706;1078.060969;1007.415615;867.8502486;915.7500671;771.1991727;926.3535614;684.7741912;774.0191673;635.4398768;132.5126178;103.9100797;111.8744191;101.3361668;132.4890518;132.9964545;136.7742113;106.6231909;183.5778274;209.7747953;411.0116918;123.8207245;141.7664067;136.2417878;128.9531005;148.9468988;119.8249612;99.12681255;148.838588;172.1967854;409.6445098;92.85429897;88.8061721;98.45980284;103.8590222;120.4431117;126.8792905;123.9302489;113.4399034;162.5623671;198.0293149;411.4520381;94.92907113;100.9613502;93.91812089;110.1028908;114.5636298;92.5339795;100.1514457;136.1530492;143.3952348;324.2044478;576.8705046;633.3758635;2308.508043;2032.829242
"""Myo9b""";15.58535431;12.4740412;13.99957995;12.32973582;14.28766666;13.22101536;15.89777653;14.85866154;16.1646126;15.00925257;13.89549423;10.87728941;10.37020202;10.77212143;12.63650535;12.53230218;13.72469484;12.56975407;12.6483104;12.08977497;11.05177437;17.18738909;17.65710538;16.89053795;16.18231163;16.48092611;16.60893405;15.90987551;17.11758951;15.89371173;14.62976048;11.55592975;13.29385737;10.40781278;12.4475935;13.21761701;12.56310652;14.07148414;15.22003232;13.68900647;13.19450984;10.89960999;2.106694723;2.602580102;2.23006454;2.535945699;3.001852318;1.459201166;3.780633123;3.185081731;4.106218505;5.177666074;6.446262388;2.263843675;2.531220186;2.351974631;1.990509047;1.53599904;2.409067394;1.976360273;3.257516573;3.053556074;5.893599343;2.136675835;1.704823968;2.254905709;2.237532773;3.563235033;2.72990023;2.973602784;2.876249596;3.113681788;3.343131113;6.024694431;1.691414602;2.041714474;1.546710499;2.022752404;2.223009698;1.983653149;1.869587133;2.313690186;3.091970492;5.595042472;19.37001928;9.136427228;28.24989484;19.47073543
"""Myo5b;Myo5a""";24.18730983;25.37350491;21.81704753;22.03820131;22.12621247;23.48733516;23.65235435;23.55926965;22.81483076;21.89552976;26.11245797;21.93048386;21.97795463;24.05119475;22.49766361;23.47336486;21.3938385;22.24909818;19.71070737;22.58480528;19.3833371;41.05880362;38.94680501;42.13121592;39.81111471;39.72176377;42.0360778;39.9048269;40.16125684;42.78026958;35.67360701;44.88613052;38.62757049;38.89258051;41.15770494;39.50875027;39.31467866;37.76839037;38.22526134;35.10616724;34.58549782;32.64621306;2.896355899;4.615730031;5.022797116;4.27865802;2.577189386;2.772194817;3.882399829;3.550585993;5.06857208;6.616554279;14.52694292;5.009697535;3.322931512;2.681757033;4.22285034;3.152126894;3.143724555;4.64275078;3.621888301;4.266304962;7.579995058;3.828294576;5.878971133;7.124373339;4.44983441;6.028590319;4.352104919;4.065212596;5.416156376;8.581229042;10.70001896;28.47544985;5.925171668;8.561162196;5.240699919;4.486263375;5.461691622;5.248529795;3.689822775;5.90134159;5.907427956;13.02584187;50.76910981;30.9003395;11.73806474;14.15968012
"""Actr2""";1911.308113;1877.301253;1866.203222;1806.848468;1734.837731;1838.025669;1849.790146;1800.365839;1760.790273;1780.014341;1584.313371;1795.830947;1886.814632;1910.682887;1880.942853;1840.618129;1786.913534;1808.3127;1743.940884;1747.115366;1572.921787;1701.570079;1622.503286;1662.882461;1653.076223;1633.2973;1741.582887;1693.395854;1659.656598;1719.108101;1532.76142;1420.389003;1619.880008;1629.886099;1644.246452;1624.869237;1770.06558;1749.4164;1618.910462;1616.154717;1473.983058;1383.684068;180.6245591;225.0078615;238.1047048;226.1403777;179.9347289;220.9333446;274.7312841;142.506513;271.9113559;319.04752;470.888423;208.6833015;234.0085861;231.8928101;228.7223429;215.4966096;209.3454939;223.8860456;330.4513142;409.015365;575.928953;141.5433529;173.9780888;190.4434194;237.2488207;208.0606339;181.1388967;216.0263881;199.8609145;200.9373811;214.6295551;367.9796352;202.7991405;183.8139497;180.4058337;161.5738976;183.541583;209.0911494;226.8191154;310.228212;319.576201;510.5534821;1971.865174;2000.785943;1724.077192;1694.664239
"""Erp29""";478.4460283;444.3274314;463.6462362;540.968758;500.4088915;550.0438943;477.8273819;505.1771536;437.6348314;440.7266203;489.0996853;595.1485478;540.079363;498.0978002;503.665572;486.671994;480.3970255;444.4289483;404.1717885;359.5571257;347.8125133;435.0810393;492.1359217;461.1766599;537.4567058;598.3411932;543.6799913;550.6734724;514.8786392;557.4667862;493.8233597;651.629272;559.283693;537.728052;486.0147208;518.2828482;485.3690343;465.9359101;420.0131347;405.755827;346.3133631;341.708069;28.69785413;43.57793314;33.96296004;50.7580915;50.36085946;45.07005595;54.96950437;57.5543368;59.19675168;64.46708245;155.3183005;48.25420143;37.66213437;58.47737681;44.2276555;73.91654133;50.41282442;37.94217665;43.46225285;53.49807559;136.8110885;37.8306843;50.93110123;42.55853934;36.22476184;46.26180585;44.87728789;46.85527374;56.85478548;66.42065086;80.91309307;173.6749233;55.14948292;52.49200824;45.59566383;51.16097005;44.4090687;58.83010071;38.39608403;48.59235207;50.00524005;145.104391;1374.434293;1091.146443;707.6792946;773.4074946
"""Psma3""";488.0791899;500.1518008;489.0458689;488.7580678;490.4028695;495.5802387;488.7411205;515.6517732;584.7299268;509.0085136;449.3845531;491.1992174;497.5296033;486.1500682;525.1027805;523.1567433;522.1779267;560.5158013;450.0475971;438.7713934;424.9623164;561.821724;568.1134121;616.162247;582.3786161;592.2190529;549.6103351;598.3374554;600.7036889;550.0332579;527.9081305;505.772592;576.1717866;544.8592169;541.3007604;543.3783471;559.7882448;581.6856092;551.6497219;560.8904389;487.6146775;498.9492198;118.8728565;81.13881965;76.4125052;67.58289787;102.2509396;101.6347388;68.43624693;102.2296379;94.60653322;91.81555912;108.8108461;84.72758817;58.01382606;84.38293892;102.5928492;79.41632551;89.02439186;155.5962662;116.1195038;137.4818736;181.4150316;58.77935829;78.58652001;85.85521068;82.83109635;85.86745087;66.63316912;64.42157614;62.51650146;68.92962823;95.45704807;128.8525724;77.7599058;91.70754932;97.2278052;67.47109778;83.22710239;74.1906797;84.20542857;109.5874075;116.8678659;218.1537825;428.9073143;372.4441572;628.027258;682.0496647
"""Nhp2""";62.45487276;72.29502806;69.28860912;72.26834297;70.70635484;75.20833489;77.07908293;72.79107962;72.48733248;66.34201796;71.68375463;81.03166972;78.32922223;73.12490793;78.00961408;72.6350124;80.28858292;69.90637985;61.12079564;65.49745588;53.83910014;70.58576606;77.14627628;75.16377725;82.38598894;75.18010393;86.30699953;86.08318242;96.16884728;85.1011153;83.64395522;97.81053377;92.46222667;86.53216376;84.16826846;98.24555485;80.20665047;85.45334258;77.73115684;77.1858207;85.83004593;66.22571126;4.357240603;5.413382341;5.356010847;6.447966767;5.461037058;6.096782394;5.883525475;5.64793686;6.784886792;7.021084703;11.96337006;9.224790239;6.245535153;5.525214316;6.18457188;7.002766724;4.822112252;5.577817579;5.255998895;6.366009032;6.519314613;5.860056522;6.630956286;6.538364774;6.538014575;5.774145229;4.434537788;4.753872924;7.145186957;6.848176639;5.923210835;13.78583752;7.034829925;6.27122305;5.584460825;4.130545316;6.661100633;5.319299827;6.940525593;6.230392132;5.929892227;7.79778012;56.389065;50.86569048;104.9239425;165.9171017
"""Cd302""";22.19167027;21.61830169;21.12706917;21.47012434;0.0;0.0;28.02377414;14.32130551;20.54707061;17.63161493;0.0;24.22738738;23.08111978;0.0;19.57604549;0.0;25.85720998;0.0;0.0;4.342640919;8.438670934;17.39624155;15.59689748;13.65264319;10.46501308;11.52853106;10.8516684;0.0;0.0;9.779558801;5.726875543;0.0;16.95870389;13.98482465;14.59893819;0.0;12.96173802;12.3784809;11.99158923;0.0;0.0;7.222035466;2.685228354;2.342672562;2.284922297;3.470989699;0.0;0.0;0.0;13.37713776;16.22015704;18.17965266;0.0;1.873920444;2.822188681;0.0;7.979190209;0.0;10.22580177;0.0;0.0;24.30892235;45.94148647;1.920001636;4.488253146;3.033466287;2.093002616;2.98729942;4.530073425;0.0;0.0;9.10540676;11.39599029;0.0;2.778110949;4.225058972;2.974699005;0.0;8.208141561;8.781903126;8.21497614;0.0;0.0;30.52600394;0.0;0.0;5.273599402;8.973203659
"""H2-Ab1""";317.6636717;356.1488807;323.0727565;417.6521991;368.1175106;404.999406;354.2102784;345.1272515;280.1476661;274.4931497;252.3725195;454.8875659;426.5328427;376.1006841;358.2252855;323.5480429;297.7921622;293.7823739;266.4371139;233.7539555;176.377508;226.6300289;253.8953171;251.8509244;240.9007187;239.6685539;242.5929978;237.6777092;225.4552848;206.5181038;147.6926517;137.2814829;303.0267192;283.2871712;234.8871953;201.2299663;213.3079811;189.2017061;185.2907152;161.1317621;133.5009091;111.1901042;65.04851577;25.60711331;32.66937923;47.72086267;60.93246944;85.50505393;92.50722627;103.5518367;152.8807183;176.1135497;192.3664816;49.4176308;67.14706116;67.78822221;74.44568657;94.0544453;125.4698808;142.8046489;227.3146693;300.1690529;223.419892;27.85438549;42.34584787;47.1376959;42.63258119;66.30500833;51.78751567;70.24799196;84.39018474;141.7397449;150.7293961;148.6975717;48.46776599;28.71406712;45.46256184;60.6924952;75.36330967;86.73125865;103.1376839;151.4736305;190.6781356;182.9358311;171.1874754;296.4613396;87.66256734;13.76635567
"""Rpl17""";376.0557716;408.1236924;415.5636505;391.4565525;397.9731268;365.4058738;408.8813251;362.5184047;389.366076;383.7622226;365.3066897;398.6354163;374.8243008;402.5992507;369.9281386;360.2482976;393.7402578;380.1818411;379.7085532;367.0221483;370.6070045;310.7549806;291.3804859;277.9064283;289.6730296;276.8292536;306.9266706;295.3768395;290.5688978;306.5143693;308.0989564;259.8351768;285.8370746;300.9550965;289.2204053;324.3307219;324.6632845;300.4973901;300.3981357;308.1190543;310.5459266;298.3583709;34.10348686;40.95677852;25.57519082;40.06097252;51.40496156;44.64201518;30.1982164;36.08105701;30.51885497;29.4773973;52.80078082;30.73108587;38.38784874;37.05133069;40.4405955;40.01774262;33.79227182;33.43714456;49.6197223;60.20008077;88.23267224;21.16540418;28.02707685;47.61108905;33.90530658;25.17311496;31.72662929;53.85169511;15.74114508;57.27485883;27.38866398;51.70094222;30.1335161;26.75909261;21.54961656;36.89805165;59.24023798;39.42785534;30.51547558;52.12972085;48.87091824;81.04221247;0.0;0.0;423.2312819;310.6479622
"""Psmc4""";276.8728553;295.9295311;271.235426;289.3921562;279.9697577;285.2464021;267.3224902;286.8199931;253.6298258;263.1756608;215.0036805;258.7328004;283.816026;282.8262408;277.9174279;262.5649475;263.5349053;290.1647405;261.1682742;245.2255341;218.1189807;275.8666483;273.0593141;288.1761878;279.9545247;277.8550262;289.2063229;301.9371572;274.5060309;283.3543714;263.6961245;217.5236476;284.2152062;281.6406192;278.1668793;297.1697126;276.5752259;292.2898638;275.1716217;286.2374069;258.4800934;228.7912261;34.40808569;36.62995944;34.44413349;32.55200353;48.0046777;32.86299655;20.10570451;25.80193902;26.18459651;26.15846676;43.99288708;39.48781416;28.71480381;32.61803072;31.38429506;24.1751898;20.56548843;21.17985792;34.15116488;36.62502664;72.96802002;28.95722648;17.26592272;28.65274578;21.64140931;21.26937046;20.10971297;19.96899801;25.93176325;24.95706744;27.06620295;38.37481947;24.12374574;16.46949527;17.64259805;19.57403708;19.91585381;20.1332084;23.6713649;33.24560173;41.79905119;72.29318331;140.7223623;193.1699398;183.7600917;99.83937797
"""Serbp1;AK158095";347.3512494;354.0076404;366.7438809;325.0129322;336.6473304;317.7288907;313.0051328;323.042797;282.5681854;276.3401114;191.6690924;328.899008;313.7858357;350.2546296;354.6258668;338.8624346;331.1000621;371.8921177;315.0956836;319.0880006;263.5774482;293.4672377;285.061692;263.0338961;251.8246889;247.4070196;244.1408175;222.7064509;219.49178;193.7051788;213.6530381;160.2900953;253.9995324;259.8784017;266.2531808;267.93465;254.6314579;267.1427727;255.5455023;255.7217086;263.2752333;209.3853411;12.90391415;35.66534374;20.38057854;12.06824971;15.2437682;18.82818051;18.39662809;22.58335423;23.75048673;37.18916521;46.64347626;23.87128745;15.83374687;13.71776372;21.10852147;20.76156574;20.97318685;36.98837617;34.63792509;45.06015688;76.5088021;9.080278213;19.37815442;8.382878401;10.55257999;21.44255719;12.89090686;14.72565032;14.53023707;17.47430054;26.49563778;40.79573934;9.522597046;14.31147065;19.25963929;16.49888917;17.08927255;18.35112559;14.85532562;36.85275441;39.63178889;57.84357954;0.0;0.0;0.0;0.0
